"iso2c","year","higher_trust","cw_surv_self_expr"
NA,1982,NA,NA
NA,1982,NA,NA
NA,1982,NA,NA
NA,1982,NA,NA
NA,1982,NA,NA
NA,1982,NA,NA
NA,1982,NA,NA
NA,1982,NA,NA
NA,1982,NA,NA
NA,1982,NA,NA
NA,1982,NA,NA
NA,1982,NA,NA
NA,1982,NA,NA
NA,1982,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1983,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1984,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1985,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1986,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1987,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1988,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1989,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1990,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1991,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1992,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1993,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1994,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1995,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1996,NA,NA
NA,1997,NA,NA
NA,1997,NA,NA
NA,1998,NA,NA
NA,1998,NA,NA
NA,1999,NA,NA
NA,1999,NA,NA
NA,2000,NA,NA
NA,2000,NA,NA
NA,2001,NA,NA
NA,2001,NA,NA
NA,2002,NA,NA
NA,2002,NA,NA
NA,2003,NA,NA
NA,2004,NA,NA
NA,2005,NA,NA
NA,2006,NA,NA
NA,2007,NA,NA
NA,2008,NA,NA
NA,2008,NA,NA
NA,2009,NA,NA
NA,2009,NA,NA
